Row_ID,Order_ID,Order_Date,Ship_Date,Ship_Mode,Customer_ID,Customer_Name,Segment,Country,City,State,Postal_Code,Region,Retail_Sales_People,Product_ID,Category,Sub_Category,Product_Name,Returned,Sales,Quantity,Discount,Profit,latitude,longitude
5815,US-2015-106495,2015-06-15,2015-06-17,First Class,AC-10450,Amy Cox,Consumer,United States,Tampa,Florida,33614,South,Cassandra Brandow,TEC-AC-10002718,Technology,Accessories,Belkin Standard 104 key USB Keyboard,Not,11.67,1,0.2,-0.73,0.0,0.0
5816,CA-2014-124730,2014-11-26,2014-11-26,Same Day,LS-17245,Lynn Smith,Consumer,United States,Utica,New York,13501,East,Chuck Magee,TEC-PH-10002170,Technology,Phones,ClearSounds CSC500 Amplified Spirit Phone Corded phone,Not,279.96,4,0.0,78.39,43.1009031,-75.2326641
5818,CA-2014-124730,2014-11-26,2014-11-26,Same Day,LS-17245,Lynn Smith,Consumer,United States,Utica,New York,13501,East,Chuck Magee,OFF-BI-10001031,Office Supplies,Binders,Pressboard Data Binders by Wilson Jones,Not,17.09,4,0.2,5.77,43.1009031,-75.2326641
5820,CA-2014-124730,2014-11-26,2014-11-26,Same Day,LS-17245,Lynn Smith,Consumer,United States,Utica,New York,13501,East,Chuck Magee,OFF-LA-10001613,Office Supplies,Labels,Avery File Folder Labels,Not,11.52,4,0.0,5.64,43.1009031,-75.2326641
5821,CA-2017-117632,2017-12-05,2017-12-05,Standard Class,CS-12175,Charles Sheldon,Corporate,United States,San Francisco,California,94122,West,Anna Andreadi,OFF-SU-10000157,Office Supplies,Supplies,Compact Automatic Electric Letter Opener,Not,238.62,2,0.0,4.77,37.7792588,-122.4193286
5822,CA-2017-117632,2017-12-05,2017-12-05,Standard Class,CS-12175,Charles Sheldon,Corporate,United States,San Francisco,California,94122,West,Anna Andreadi,OFF-AP-10004868,Office Supplies,Appliances,Hoover Commercial Soft Guard Upright Vacuum And Disposable Filtration Bags,Not,7.77,1,0.0,2.1,37.7792588,-122.4193286
5825,CA-2014-115056,2014-02-05,2014-02-05,Same Day,AR-10510,Andrew Roberts,Consumer,United States,Columbus,Ohio,43229,East,Chuck Magee,OFF-AP-10003971,Office Supplies,Appliances,Belkin 6 Outlet Metallic Surge Strip,Not,26.14,3,0.2,1.96,39.9622601,-83.0007065
5826,CA-2017-161067,2017-03-09,2017-06-09,Second Class,KB-16405,Katrina Bavinger,Home Office,United States,New York City,New York,10035,East,Chuck Magee,OFF-PA-10000418,Office Supplies,Paper,Xerox 189,Not,419.4,4,0.0,201.31,40.7127281,-74.0060152
5827,CA-2017-161067,2017-03-09,2017-06-09,Second Class,KB-16405,Katrina Bavinger,Home Office,United States,New York City,New York,10035,East,Chuck Magee,FUR-CH-10004626,Furniture,Chairs,Office Star Flex Back Scooter Chair with Aluminum Finish Frame,Not,90.8,1,0.1,14.12,40.7127281,-74.0060152
5828,CA-2017-161067,2017-03-09,2017-06-09,Second Class,KB-16405,Katrina Bavinger,Home Office,United States,New York City,New York,10035,East,Chuck Magee,FUR-CH-10004860,Furniture,Chairs,Global Low Back Tilter Chair,Not,181.76,2,0.1,-8.08,40.7127281,-74.0060152
5829,CA-2017-161067,2017-03-09,2017-06-09,Second Class,KB-16405,Katrina Bavinger,Home Office,United States,New York City,New York,10035,East,Chuck Magee,OFF-AR-10003251,Office Supplies,Art,Prang Drawing Pencil Set,Not,5.56,2,0.0,2.22,40.7127281,-74.0060152
5830,CA-2016-122063,2016-03-12,2016-07-12,Standard Class,MM-17920,Michael Moore,Consumer,United States,Richmond,Indiana,47374,Central,Kelly Williams,FUR-TA-10004575,Furniture,Tables,Hon 5100 Series Wood Tables,Not,581.96,2,0.0,104.75,37.5385087,-77.43428
5832,CA-2015-111206,2015-07-18,2015-07-22,Standard Class,RF-19735,Roland Fjeld,Consumer,United States,San Diego,California,92105,West,Anna Andreadi,TEC-AC-10003095,Technology,Accessories,Logitech G35 7.1-Channel Surround Sound Headset,Not,519.96,4,0.0,176.79,32.7174202,-117.162772
5833,CA-2016-142895,2016-07-21,2016-07-26,Standard Class,BP-11290,Beth Paige,Consumer,United States,Concord,North Carolina,28027,South,Cassandra Brandow,OFF-LA-10000262,Office Supplies,Labels,Avery 494,Not,6.26,3,0.2,2.04,0.0,0.0
5835,CA-2015-101868,2015-09-06,2015-09-06,Standard Class,MJ-17740,Max Jones,Consumer,United States,Miami,Florida,33178,South,Cassandra Brandow,OFF-BI-10003876,Office Supplies,Binders,Green Canvas Binder for 8-1/2&quot;&quot;&quot;&quot; x 14&quot;&quot;&quot;&quot; Sheets,Not,64.2,5,0.7,-42.8,25.7820042,-80.22256438834017
5837,CA-2015-101868,2015-09-06,2015-09-06,Standard Class,MJ-17740,Max Jones,Consumer,United States,Miami,Florida,33178,South,Cassandra Brandow,TEC-AC-10004396,Technology,Accessories,Logitech Keyboard K120,Not,72.6,5,0.2,-8.17,25.7820042,-80.22256438834017
5838,CA-2017-133207,2017-11-27,2017-11-27,Standard Class,DO-13645,Doug O&apos;Connell,Consumer,United States,Los Angeles,California,90036,West,Anna Andreadi,TEC-PH-10004100,Technology,Phones,Griffin GC17055 Auxiliary Audio Cable,Not,57.57,4,0.2,5.76,34.0536909,-118.242766
5839,CA-2015-132948,2015-03-27,2015-03-27,Standard Class,MV-17485,Mark Van Huff,Consumer,United States,Seattle,Washington,98115,West,Anna Andreadi,OFF-ST-10000636,Office Supplies,Storage,Rogers Profile Extra Capacity Storage Tub,Not,83.7,5,0.0,3.35,47.6038321,-122.330062
5840,CA-2015-134992,2015-09-22,2015-09-26,Second Class,MG-17875,Michael Grace,Home Office,United States,Arlington,Virginia,22204,South,Cassandra Brandow,OFF-PA-10001972,Office Supplies,Paper,Xerox 214,Not,32.4,5,0.0,15.55,0.0,0.0
5842,CA-2015-126725,2015-11-17,2015-11-21,Standard Class,BS-11665,Brian Stugart,Consumer,United States,San Diego,California,92105,West,Anna Andreadi,TEC-PH-10003174,Technology,Phones,RCA ViSYS 25825 Wireless digital phone,Not,415.97,4,0.2,52.0,32.7174202,-117.162772
5843,CA-2015-126725,2015-11-17,2015-11-21,Standard Class,BS-11665,Brian Stugart,Consumer,United States,San Diego,California,92105,West,Anna Andreadi,OFF-ST-10001418,Office Supplies,Storage,Carina Media Storage Towers in Natural &amp; Black,Not,304.9,5,0.0,6.1,32.7174202,-117.162772
5845,CA-2015-126725,2015-11-17,2015-11-21,Standard Class,BS-11665,Brian Stugart,Consumer,United States,San Diego,California,92105,West,Anna Andreadi,OFF-ST-10000129,Office Supplies,Storage,Fellowes Recycled Storage Drawers,Not,777.21,7,0.0,54.4,32.7174202,-117.162772
5846,CA-2015-126725,2015-11-17,2015-11-21,Standard Class,BS-11665,Brian Stugart,Consumer,United States,San Diego,California,92105,West,Anna Andreadi,OFF-PA-10001639,Office Supplies,Paper,Xerox 203,Not,32.4,5,0.0,15.55,32.7174202,-117.162772
5847,CA-2015-126725,2015-11-17,2015-11-21,Standard Class,BS-11665,Brian Stugart,Consumer,United States,San Diego,California,92105,West,Anna Andreadi,FUR-CH-10001708,Furniture,Chairs,Office Star - Contemporary Swivel Chair with Padded Adjustable Arms and Flex Back,Not,225.57,2,0.2,2.82,32.7174202,-117.162772
5848,CA-2015-126725,2015-11-17,2015-11-21,Standard Class,BS-11665,Brian Stugart,Consumer,United States,San Diego,California,92105,West,Anna Andreadi,FUR-FU-10001591,Furniture,Furnishings,Advantus Panel Wall Certificate Holder - 8.5x11,Not,36.6,3,0.0,15.37,32.7174202,-117.162772
5849,CA-2015-121783,2015-10-11,2015-11-14,Standard Class,PO-19180,Philisse Overcash,Home Office,United States,Roseville,Minnesota,55113,Central,Kelly Williams,OFF-AP-10003849,Office Supplies,Appliances,Hoover Shoulder Vac Commercial Portable Vacuum,Not,715.64,2,0.0,178.91,38.7521235,-121.2880059
5850,CA-2015-121783,2015-10-11,2015-11-14,Standard Class,PO-19180,Philisse Overcash,Home Office,United States,Roseville,Minnesota,55113,Central,Kelly Williams,OFF-ST-10000078,Office Supplies,Storage,Tennsco 6- and 18-Compartment Lockers,Not,795.51,3,0.0,143.19,38.7521235,-121.2880059
5851,CA-2015-121783,2015-10-11,2015-11-14,Standard Class,PO-19180,Philisse Overcash,Home Office,United States,Roseville,Minnesota,55113,Central,Kelly Williams,TEC-CO-10001571,Technology,Copiers,Sharp 1540cs Digital Laser Copier,Not,549.99,1,0.0,275.0,38.7521235,-121.2880059
5852,CA-2015-121783,2015-10-11,2015-11-14,Standard Class,PO-19180,Philisse Overcash,Home Office,United States,Roseville,Minnesota,55113,Central,Kelly Williams,OFF-BI-10001658,Office Supplies,Binders,GBC Standard Therm-A-Bind Covers,Not,74.76,3,0.0,34.39,38.7521235,-121.2880059
5853,CA-2015-121783,2015-10-11,2015-11-14,Standard Class,PO-19180,Philisse Overcash,Home Office,United States,Roseville,Minnesota,55113,Central,Kelly Williams,FUR-FU-10004351,Furniture,Furnishings,Staple-based wall hangings,Not,29.22,3,0.0,12.86,38.7521235,-121.2880059
5854,US-2014-138835,2014-10-09,2014-10-09,Standard Class,DA-13450,Dianna Arnett,Home Office,United States,Virginia Beach,Virginia,23464,South,Cassandra Brandow,OFF-BI-10003314,Office Supplies,Binders,Tuff Stuff Recycled Round Ring Binders,Not,9.64,2,0.0,4.72,36.8496579,-75.9760751
5856,CA-2015-112214,2015-05-08,2015-11-08,Standard Class,AH-10690,Anna Häberlin,Corporate,United States,Dallas,Texas,75220,Central,Kelly Williams,OFF-SU-10003567,Office Supplies,Supplies,Stiletto Hand Letter Openers,Not,23.04,3,0.2,-4.9,0.0,0.0
5857,CA-2015-112214,2015-05-08,2015-11-08,Standard Class,AH-10690,Anna Häberlin,Corporate,United States,Dallas,Texas,75220,Central,Kelly Williams,OFF-BI-10002982,Office Supplies,Binders,Avery Self-Adhesive Photo Pockets for Polaroid Photos,Not,1.36,1,0.8,-2.18,32.7762719,-96.7968559
5860,CA-2015-108119,2015-01-11,2015-08-11,Standard Class,MS-17530,MaryBeth Skach,Consumer,United States,Conway,Arkansas,72032,South,Cassandra Brandow,FUR-TA-10002530,Furniture,Tables,Iceberg OfficeWorks 42&quot;&quot;&quot;&quot; Round Tables,Not,301.96,2,0.0,45.29,35.0891932,-92.4398402
5861,CA-2015-157434,2015-04-29,2015-04-29,Second Class,JK-15640,Jim Kriz,Home Office,United States,Philadelphia,Pennsylvania,19120,East,Chuck Magee,OFF-PA-10001526,Office Supplies,Paper,Xerox 1949,Not,7.97,2,0.2,2.89,39.9527237,-75.1635262
5862,CA-2016-101525,2016-01-05,2016-04-05,Second Class,CM-12235,Chris McAfee,Consumer,United States,Little Rock,Arkansas,72209,South,Cassandra Brandow,OFF-PA-10001497,Office Supplies,Paper,Xerox 1914,Not,109.92,2,0.0,53.86,34.7465071,-92.2896267
5863,CA-2016-101525,2016-01-05,2016-04-05,Second Class,CM-12235,Chris McAfee,Consumer,United States,Little Rock,Arkansas,72209,South,Cassandra Brandow,OFF-PA-10003936,Office Supplies,Paper,Xerox 1994,Not,19.44,3,0.0,9.33,34.7465071,-92.2896267
5864,CA-2016-101525,2016-01-05,2016-04-05,Second Class,CM-12235,Chris McAfee,Consumer,United States,Little Rock,Arkansas,72209,South,Cassandra Brandow,OFF-AR-10000716,Office Supplies,Art,DIXON Ticonderoga Erasable Checking Pencils,Not,11.16,2,0.0,4.35,34.7465071,-92.2896267
5865,US-2014-117968,2014-05-08,2014-07-08,Second Class,RS-19420,Ricardo Sperren,Corporate,United States,Meriden,Connecticut,6450,East,Chuck Magee,OFF-AP-10002765,Office Supplies,Appliances,Fellowes Advanced Computer Series Surge Protectors,Not,79.47,3,0.0,22.25,41.5381535,-72.8070435
5867,US-2014-117968,2014-05-08,2014-07-08,Second Class,RS-19420,Ricardo Sperren,Corporate,United States,Meriden,Connecticut,6450,East,Chuck Magee,FUR-CH-10002335,Furniture,Chairs,Hon GuestStacker Chair,Not,1133.35,5,0.0,294.67,41.5381535,-72.8070435
5868,CA-2016-158211,2016-04-01,2016-08-01,Standard Class,BP-11185,Ben Peterman,Corporate,United States,Philadelphia,Pennsylvania,19143,East,Chuck Magee,OFF-AR-10004078,Office Supplies,Art,Newell 312,Not,4.67,1,0.2,0.58,39.9527237,-75.1635262
5869,CA-2016-158211,2016-04-01,2016-08-01,Standard Class,BP-11185,Ben Peterman,Corporate,United States,Philadelphia,Pennsylvania,19143,East,Chuck Magee,OFF-BI-10002026,Office Supplies,Binders,Avery Arch Ring Binders,Not,104.58,6,0.7,-80.18,39.9527237,-75.1635262
5870,CA-2016-152247,2016-07-11,2016-12-11,Standard Class,MA-17995,Michelle Arnett,Home Office,United States,Cheyenne,Wyoming,82001,West,Anna Andreadi,FUR-CH-10001215,Furniture,Chairs,Global Troy Executive Leather Low-Back Tilter,Not,1603.14,4,0.2,100.2,41.139981,-104.820246
5874,CA-2017-133095,2017-04-06,2017-04-06,Same Day,EH-14005,Erica Hernandez,Home Office,United States,Jonesboro,Arkansas,72401,South,Cassandra Brandow,OFF-BI-10002353,Office Supplies,Binders,GBC VeloBind Cover Sets,Not,108.08,7,0.0,54.04,35.8272257,-90.6949871
5875,CA-2017-133095,2017-04-06,2017-04-06,Same Day,EH-14005,Erica Hernandez,Home Office,United States,Jonesboro,Arkansas,72401,South,Cassandra Brandow,OFF-BI-10004141,Office Supplies,Binders,Insertable Tab Indexes For Data Binders,Not,9.54,3,0.0,4.39,35.8272257,-90.6949871
5876,CA-2015-130554,2015-07-04,2015-09-04,First Class,FM-14290,Frank Merwin,Home Office,United States,Philadelphia,Pennsylvania,19140,East,Chuck Magee,OFF-AR-10001954,Office Supplies,Art,Newell 331,Not,11.74,3,0.2,1.03,39.9527237,-75.1635262
5877,CA-2014-152443,2014-05-21,2014-05-26,Standard Class,FG-14260,Frank Gastineau,Home Office,United States,Lawrence,Massachusetts,1841,East,Chuck Magee,OFF-BI-10001071,Office Supplies,Binders,GBC ProClick Punch Binding System,Not,447.86,7,0.0,219.45,38.9719137,-95.2359403
5878,CA-2014-152443,2014-05-21,2014-05-26,Standard Class,FG-14260,Frank Gastineau,Home Office,United States,Lawrence,Massachusetts,1841,East,Chuck Magee,OFF-PA-10003022,Office Supplies,Paper,Xerox 1992,Not,17.94,3,0.0,8.79,38.9719137,-95.2359403
5879,CA-2014-152443,2014-05-21,2014-05-26,Standard Class,FG-14260,Frank Gastineau,Home Office,United States,Lawrence,Massachusetts,1841,East,Chuck Magee,OFF-AP-10001293,Office Supplies,Appliances,Belkin 8 Outlet Surge Protector,Not,245.88,6,0.0,68.85,38.9719137,-95.2359403
5880,CA-2016-133319,2016-05-09,2016-11-09,Standard Class,MV-17485,Mark Van Huff,Consumer,United States,New York City,New York,10011,East,Chuck Magee,OFF-PA-10001815,Office Supplies,Paper,Xerox 1885,Yes,192.16,4,0.0,92.24,40.7127281,-74.0060152
5881,CA-2016-133935,2016-09-18,2016-09-22,Standard Class,JW-15220,Jane Waco,Corporate,United States,San Diego,California,92105,West,Anna Andreadi,FUR-CH-10001215,Furniture,Chairs,Global Troy Executive Leather Low-Back Tilter,Not,801.57,2,0.2,50.1,32.7174202,-117.162772
5882,CA-2016-133935,2016-09-18,2016-09-22,Standard Class,JW-15220,Jane Waco,Corporate,United States,San Diego,California,92105,West,Anna Andreadi,OFF-PA-10000100,Office Supplies,Paper,Xerox 1945,Not,368.91,9,0.0,180.77,32.7174202,-117.162772
5885,CA-2016-136301,2016-03-13,2016-03-15,Second Class,EH-13765,Edward Hooks,Corporate,United States,San Francisco,California,94109,West,Anna Andreadi,OFF-SU-10000151,Office Supplies,Supplies,High Speed Automatic Electric Letter Opener,Not,4912.59,3,0.0,196.5,37.7792588,-122.4193286
5886,US-2014-109456,2014-10-16,2014-10-17,Same Day,LS-17245,Lynn Smith,Consumer,United States,San Francisco,California,94110,West,Anna Andreadi,OFF-BI-10000136,Office Supplies,Binders,Avery Non-Stick Heavy Duty View Round Locking Ring Binders,Not,14.35,3,0.2,5.02,37.7792588,-122.4193286
5887,US-2014-109456,2014-10-16,2014-10-17,Same Day,LS-17245,Lynn Smith,Consumer,United States,San Francisco,California,94110,West,Anna Andreadi,TEC-AC-10003610,Technology,Accessories,Logitech Illuminated - Keyboard,Not,179.97,3,0.0,86.39,37.7792588,-122.4193286
5889,CA-2015-147879,2015-07-05,2015-12-05,Standard Class,CC-12220,Chris Cortes,Consumer,United States,Owensboro,Kentucky,42301,South,Cassandra Brandow,OFF-PA-10001952,Office Supplies,Paper,Xerox 1902,Not,45.68,2,0.0,21.01,37.7742152,-87.1133304
5890,CA-2016-166625,2016-04-14,2016-04-17,First Class,JM-15580,Jill Matthias,Consumer,United States,Baltimore,Maryland,21215,East,Chuck Magee,OFF-BI-10002414,Office Supplies,Binders,GBC ProClick Spines for 32-Hole Punch,Not,25.06,2,0.0,11.78,0.0,0.0
5891,CA-2016-146157,2016-11-21,2016-11-26,Standard Class,RD-19720,Roger Demir,Consumer,United States,Chicago,Illinois,60610,Central,Kelly Williams,OFF-PA-10001790,Office Supplies,Paper,Xerox 1910,Not,38.43,1,0.2,13.45,0.0,0.0
5893,CA-2016-146157,2016-11-21,2016-11-26,Standard Class,RD-19720,Roger Demir,Consumer,United States,Chicago,Illinois,60610,Central,Kelly Williams,TEC-AC-10003657,Technology,Accessories,Lenovo 17-Key USB Numeric Keypad,Not,81.58,3,0.2,2.04,41.8755616,-87.6244212
5894,CA-2017-159954,2017-10-09,2017-10-09,Standard Class,SS-20410,Shahid Shariari,Consumer,United States,Atlanta,Georgia,30318,South,Cassandra Brandow,OFF-BI-10004876,Office Supplies,Binders,Wilson Jones Suede Grain Vinyl Binders,Yes,2.78,1,0.0,1.36,33.7489924,-84.3902644
5895,CA-2017-100825,2017-09-09,2017-09-14,Standard Class,KD-16495,Keith Dawkins,Corporate,United States,Los Angeles,California,90036,West,Anna Andreadi,OFF-ST-10003123,Office Supplies,Storage,Fellowes Bases and Tops For Staxonsteel/High-Stak Systems,Not,99.87,3,0.0,23.97,34.0536909,-118.242766
5896,CA-2014-168305,2014-01-11,2014-08-11,Standard Class,PL-18925,Paul Lucas,Home Office,United States,Los Angeles,California,90049,West,Anna Andreadi,OFF-LA-10003498,Office Supplies,Labels,Avery 475,Not,44.4,3,0.0,22.2,34.0536909,-118.242766
5897,CA-2014-168305,2014-01-11,2014-08-11,Standard Class,PL-18925,Paul Lucas,Home Office,United States,Los Angeles,California,90049,West,Anna Andreadi,OFF-PA-10004947,Office Supplies,Paper,Easy-staple paper,Not,21.4,5,0.0,9.63,34.0536909,-118.242766
5898,CA-2016-167682,2016-03-04,2016-09-04,Standard Class,ZD-21925,Zuschuss Donatelli,Consumer,United States,Richmond,Indiana,47374,Central,Kelly Williams,FUR-FU-10003799,Furniture,Furnishings,Seth Thomas 13 1/2&quot;&quot;&quot;&quot; Wall Clock,Not,71.12,4,0.0,22.05,37.5385087,-77.43428
5899,CA-2016-167682,2016-03-04,2016-09-04,Standard Class,ZD-21925,Zuschuss Donatelli,Consumer,United States,Richmond,Indiana,47374,Central,Kelly Williams,TEC-PH-10000673,Technology,Phones,Plantronics Voyager Pro HD - Bluetooth Headset,Not,259.96,4,0.0,124.78,37.5385087,-77.43428
5900,CA-2017-108000,2017-12-01,2017-12-01,Standard Class,LS-16945,Linda Southworth,Corporate,United States,San Francisco,California,94110,West,Anna Andreadi,OFF-EN-10002621,Office Supplies,Envelopes,Staple envelope,Not,9.78,1,0.0,4.89,37.7792588,-122.4193286
5901,CA-2015-146465,2015-11-20,2015-11-24,Standard Class,PB-18805,Patrick Bzostek,Home Office,United States,San Francisco,California,94122,West,Anna Andreadi,OFF-BI-10004528,Office Supplies,Binders,Cardinal Poly Pocket Divider Pockets for Ring Binders,Not,24.19,9,0.2,7.56,37.7792588,-122.4193286
5902,CA-2016-159639,2016-11-27,2016-11-27,Standard Class,PC-18745,Pamela Coakley,Corporate,United States,Westfield,New Jersey,7090,East,Chuck Magee,FUR-FU-10001889,Furniture,Furnishings,Ultra Door Pull Handle,Not,31.56,3,0.0,10.41,0.0,0.0
5903,US-2017-153948,2017-06-11,2017-06-11,Same Day,FM-14290,Frank Merwin,Home Office,United States,San Francisco,California,94122,West,Anna Andreadi,OFF-PA-10000157,Office Supplies,Paper,Xerox 191,Not,59.94,3,0.0,28.17,37.7792588,-122.4193286
5904,US-2017-153948,2017-06-11,2017-06-11,Same Day,FM-14290,Frank Merwin,Home Office,United States,San Francisco,California,94122,West,Anna Andreadi,OFF-PA-10002764,Office Supplies,Paper,Easy-staple paper,Not,45.36,4,0.0,22.23,37.7792588,-122.4193286
5905,US-2017-153948,2017-06-11,2017-06-11,Same Day,FM-14290,Frank Merwin,Home Office,United States,San Francisco,California,94122,West,Anna Andreadi,OFF-PA-10000143,Office Supplies,Paper,Astroparche Fine Business Paper,Not,26.4,5,0.0,12.67,37.7792588,-122.4193286
5906,US-2017-153948,2017-06-11,2017-06-11,Same Day,FM-14290,Frank Merwin,Home Office,United States,San Francisco,California,94122,West,Anna Andreadi,OFF-LA-10000414,Office Supplies,Labels,Avery 503,Not,41.4,4,0.0,19.87,37.7792588,-122.4193286
5907,US-2017-153948,2017-06-11,2017-06-11,Same Day,FM-14290,Frank Merwin,Home Office,United States,San Francisco,California,94122,West,Anna Andreadi,TEC-AC-10003441,Technology,Accessories,Kingston Digital DataTraveler 32GB USB 2.0,Not,16.95,1,0.0,1.02,37.7792588,-122.4193286
5908,US-2016-113985,2016-02-12,2016-07-12,Standard Class,KD-16495,Keith Dawkins,Corporate,United States,San Jose,California,95123,West,Anna Andreadi,OFF-BI-10002353,Office Supplies,Binders,GBC VeloBind Cover Sets,Not,24.7,2,0.2,9.26,37.3361663,-121.890591
5911,US-2016-113985,2016-02-12,2016-07-12,Standard Class,KD-16495,Keith Dawkins,Corporate,United States,San Jose,California,95123,West,Anna Andreadi,OFF-BI-10000632,Office Supplies,Binders,Satellite Sectional Post Binders,Not,104.18,3,0.2,33.86,37.3361663,-121.890591
5913,CA-2014-120432,2014-08-24,2014-08-26,Second Class,DW-13585,Dorothy Wardle,Corporate,United States,Owensboro,Kentucky,42301,South,Cassandra Brandow,OFF-SU-10004661,Office Supplies,Supplies,Acme Titanium Bonded Scissors,Not,25.5,3,0.0,6.63,37.7742152,-87.1133304
5914,US-2015-126977,2015-09-17,2015-09-23,Standard Class,PF-19120,Peter Fuller,Consumer,United States,New York City,New York,10035,East,Chuck Magee,OFF-ST-10000617,Office Supplies,Storage,Woodgrain Magazine Files by Perma,Not,14.9,5,0.0,1.04,40.7127281,-74.0060152
5915,US-2015-126977,2015-09-17,2015-09-23,Standard Class,PF-19120,Peter Fuller,Consumer,United States,New York City,New York,10035,East,Chuck Magee,OFF-LA-10002762,Office Supplies,Labels,Avery 485,Not,87.71,7,0.0,41.22,40.7127281,-74.0060152
5916,US-2015-126977,2015-09-17,2015-09-23,Standard Class,PF-19120,Peter Fuller,Consumer,United States,New York City,New York,10035,East,Chuck Magee,FUR-CH-10001973,Furniture,Chairs,Office Star Flex Back Scooter Chair with White Frame,Not,199.76,2,0.1,8.88,40.7127281,-74.0060152
5917,US-2015-126977,2015-09-17,2015-09-23,Standard Class,PF-19120,Peter Fuller,Consumer,United States,New York City,New York,10035,East,Chuck Magee,OFF-ST-10003058,Office Supplies,Storage,Eldon Mobile Mega Data Cart  Mega Stackable  Add-On Trays,Not,94.6,4,0.0,27.43,40.7127281,-74.0060152
5919,US-2015-126977,2015-09-17,2015-09-23,Standard Class,PF-19120,Peter Fuller,Consumer,United States,New York City,New York,10035,East,Chuck Magee,FUR-BO-10002213,Furniture,Bookcases,DMI Eclipse Executive Suite Bookcases,Not,2003.92,5,0.2,-25.05,40.7127281,-74.0060152
5920,US-2015-126977,2015-09-17,2015-09-23,Standard Class,PF-19120,Peter Fuller,Consumer,United States,New York City,New York,10035,East,Chuck Magee,TEC-PH-10002170,Technology,Phones,ClearSounds CSC500 Amplified Spirit Phone Corded phone,Not,209.97,3,0.0,58.79,40.7127281,-74.0060152
5921,US-2015-126977,2015-09-17,2015-09-23,Standard Class,PF-19120,Peter Fuller,Consumer,United States,New York City,New York,10035,East,Chuck Magee,TEC-AC-10003033,Technology,Accessories,Plantronics CS510 - Over-the-Head monaural Wireless Headset System,Not,659.9,2,0.0,217.77,40.7127281,-74.0060152
5923,US-2015-126977,2015-09-17,2015-09-23,Standard Class,PF-19120,Peter Fuller,Consumer,United States,New York City,New York,10035,East,Chuck Magee,TEC-PH-10000169,Technology,Phones,ARKON Windshield Dashboard Air Vent Car Mount Holder,Not,67.8,4,0.0,1.36,40.7127281,-74.0060152
5925,CA-2017-146458,2017-11-19,2017-11-22,Second Class,RB-19435,Richard Bierner,Consumer,United States,Springfield,Virginia,22153,South,Cassandra Brandow,OFF-AR-10001177,Office Supplies,Art,Newell 349,Not,22.96,7,0.0,6.66,39.7990175,-89.6439575
5926,CA-2017-150420,2017-03-06,2017-08-06,Standard Class,GD-14590,Giulietta Dortch,Corporate,United States,Bellingham,Washington,98226,West,Anna Andreadi,TEC-AC-10004975,Technology,Accessories,Plantronics Audio 995 Wireless Stereo Headset,Not,1099.5,10,0.0,362.84,48.7544012,-122.478836
5928,CA-2014-114314,2014-11-10,2014-11-10,Standard Class,DB-13555,Dorothy Badders,Corporate,United States,Fayetteville,Arkansas,72701,South,Cassandra Brandow,OFF-LA-10000240,Office Supplies,Labels,Self-Adhesive Address Labels for Typewriters by Universal,Not,7.31,1,0.0,3.44,36.0625843,-94.1574328
5929,CA-2014-114314,2014-11-10,2014-11-10,Standard Class,DB-13555,Dorothy Badders,Corporate,United States,Fayetteville,Arkansas,72701,South,Cassandra Brandow,FUR-FU-10002107,Furniture,Furnishings,Eldon Pizzaz Desk Accessories,Not,8.92,4,0.0,3.92,36.0625843,-94.1574328
5930,US-2017-169551,2017-07-07,2017-09-07,First Class,RL-19615,Rob Lucas,Consumer,United States,Philadelphia,Pennsylvania,19120,East,Chuck Magee,FUR-BO-10001519,Furniture,Bookcases,O&apos;Sullivan 3-Shelf Heavy-Duty Bookcases,Not,87.21,3,0.5,-45.35,39.9527237,-75.1635262
5931,US-2017-169551,2017-07-07,2017-09-07,First Class,RL-19615,Rob Lucas,Consumer,United States,Philadelphia,Pennsylvania,19120,East,Chuck Magee,OFF-PA-10004100,Office Supplies,Paper,Xerox 216,Not,15.55,3,0.2,5.44,39.9527237,-75.1635262
5932,US-2017-169551,2017-07-07,2017-09-07,First Class,RL-19615,Rob Lucas,Consumer,United States,Philadelphia,Pennsylvania,19120,East,Chuck Magee,TEC-PH-10001363,Technology,Phones,Apple iPhone 5S,Not,683.99,2,0.4,-114.0,39.9527237,-75.1635262
5933,US-2017-169551,2017-07-07,2017-09-07,First Class,RL-19615,Rob Lucas,Consumer,United States,Philadelphia,Pennsylvania,19120,East,Chuck Magee,OFF-ST-10004835,Office Supplies,Storage,Plastic Stacking Crates &amp; Casters,Not,13.39,3,0.2,1.0,39.9527237,-75.1635262
5934,US-2017-169551,2017-07-07,2017-09-07,First Class,RL-19615,Rob Lucas,Consumer,United States,Philadelphia,Pennsylvania,19120,East,Chuck Magee,TEC-AC-10002018,Technology,Accessories,AmazonBasics 3-Button USB Wired Mouse,Not,16.78,3,0.2,4.82,39.9527237,-75.1635262
5935,US-2017-169551,2017-07-07,2017-09-07,First Class,RL-19615,Rob Lucas,Consumer,United States,Philadelphia,Pennsylvania,19120,East,Chuck Magee,TEC-AC-10003033,Technology,Accessories,Plantronics CS510 - Over-the-Head monaural Wireless Headset System,Not,527.92,2,0.2,85.79,39.9527237,-75.1635262
